Mod:Item:MetaData, Localized Name
storagedrawers:upgrade_storage:2, Storage Upgrade (III)
storagedrawers:upgrade_storage:3, Storage Upgrade (IV)
storagedrawers:upgrade_storage:4, Storage Upgrade (V)
storagedrawers:upgrade_one_stack, Storage Downgrade
storagedrawers:upgrade_status:0, Status Upgrade (I)
storagedrawers:upgrade_status:1, Status Upgrade (II)
storagedrawers:upgrade_void, Void Upgrade
storagedrawers:upgrade_conversion, Conversion Upgrade
storagedrawers:upgrade_redstone:0, Redstone Upgrade
storagedrawers:upgrade_redstone:1, Redstone Max Upgrade
storagedrawers:upgrade_redstone:2, Redstone Min Upgrade
storagedrawers:drawer_key, Drawer Key
storagedrawers:shroud_key, Concealment Key
storagedrawers:personal_key, Personal Key
storagedrawers:quantify_key, Quantify Key
torchmaster:mega_torch:0, Mega Torch
torchmaster:mega_torch:1, Unlit Mega Torch
torchmaster:terrain_lighter, Terrain Lighter
torchmaster:dread_lamp, Dread Lamp
torchmaster:feral_flare_lantern, Feral Flare Lantern
torchmaster:frozen_pearl, Frozen Pearl
xtones:base, tile.xtones.base.name
xtones:lamp_flat, Flat Lamp
xtones:agon:0, Agon
xtones:agon:1, Agon
xtones:agon:2, Agon
xtones:agon:3, Agon
xtones:agon:4, Agon
xtones:agon:5, Agon
xtones:agon:6, Agon
xtones:agon:7, Agon
xtones:agon:8, Agon
xtones:agon:9, Agon
xtones:agon:10, Agon
xtones:agon:11, Agon
xtones:agon:12, Agon
xtones:agon:13, Agon
xtones:agon:14, Agon
xtones:agon:15, Agon
xtones:azur:0, Azur
xtones:azur:1, Azur
xtones:azur:2, Azur
xtones:azur:3, Azur
xtones:azur:4, Azur
xtones:azur:5, Azur
xtones:azur:6, Azur
xtones:azur:7, Azur
xtones:azur:8, Azur
xtones:azur:9, Azur
xtones:azur:10, Azur
xtones:azur:11, Azur
xtones:azur:12, Azur
xtones:azur:13, Azur
xtones:azur:14, Azur
xtones:azur:15, Azur
xtones:bitt:0, Bitt
xtones:bitt:1, Bitt
xtones:bitt:2, Bitt
xtones:bitt:3, Bitt
xtones:bitt:4, Bitt
xtones:bitt:5, Bitt
xtones:bitt:6, Bitt
xtones:bitt:7, Bitt
xtones:bitt:8, Bitt
xtones:bitt:9, Bitt
xtones:bitt:10, Bitt
xtones:bitt:11, Bitt
xtones:bitt:12, Bitt
xtones:bitt:13, Bitt
xtones:bitt:14, Bitt
xtones:bitt:15, Bitt
xtones:cray:0, Cray
xtones:cray:1, Cray
xtones:cray:2, Cray
xtones:cray:3, Cray
xtones:cray:4, Cray
xtones:cray:5, Cray
xtones:cray:6, Cray
xtones:cray:7, Cray
xtones:cray:8, Cray
xtones:cray:9, Cray
xtones:cray:10, Cray
xtones:cray:11, Cray
xtones:cray:12, Cray
xtones:cray:13, Cray
xtones:cray:14, Cray
xtones:cray:15, Cray
xtones:fort:0, Fort
xtones:fort:1, Fort
xtones:fort:2, Fort
xtones:fort:3, Fort
xtones:fort:4, Fort
xtones:fort:5, Fort
xtones:fort:6, Fort
xtones:fort:7, Fort
xtones:fort:8, Fort
xtones:fort:9, Fort
xtones:fort:10, Fort
xtones:fort:11, Fort
xtones:fort:12, Fort
xtones:fort:13, Fort
xtones:fort:14, Fort
xtones:fort:15, Fort
xtones:glaxx:0, Glaxx
xtones:glaxx:1, Glaxx
xtones:glaxx:2, Glaxx
xtones:glaxx:3, Glaxx
xtones:glaxx:4, Glaxx
xtones:glaxx:5, Glaxx
xtones:glaxx:6, Glaxx
xtones:glaxx:7, Glaxx
xtones:glaxx:8, Glaxx
xtones:glaxx:9, Glaxx
xtones:glaxx:10, Glaxx
xtones:glaxx:11, Glaxx
xtones:glaxx:12, Glaxx
xtones:glaxx:13, Glaxx
xtones:glaxx:14, Glaxx
xtones:glaxx:15, Glaxx
xtones:iszm:0, Iszm
xtones:iszm:1, Iszm
xtones:iszm:2, Iszm
xtones:iszm:3, Iszm
xtones:iszm:4, Iszm
xtones:iszm:5, Iszm
xtones:iszm:6, Iszm
xtones:iszm:7, Iszm
xtones:iszm:8, Iszm
xtones:iszm:9, Iszm
xtones:iszm:10, Iszm
xtones:iszm:11, Iszm
xtones:iszm:12, Iszm
xtones:iszm:13, Iszm
xtones:iszm:14, Iszm
xtones:iszm:15, Iszm
xtones:jelt:0, Jelt
xtones:jelt:1, Jelt
xtones:jelt:2, Jelt
xtones:jelt:3, Jelt
xtones:jelt:4, Jelt
xtones:jelt:5, Jelt
xtones:jelt:6, Jelt
xtones:jelt:7, Jelt
xtones:jelt:8, Jelt
xtones:jelt:9, Jelt
xtones:jelt:10, Jelt
xtones:jelt:11, Jelt
xtones:jelt:12, Jelt
xtones:jelt:13, Jelt
xtones:jelt:14, Jelt
xtones:jelt:15, Jelt
xtones:korp:0, Korp
xtones:korp:1, Korp
xtones:korp:2, Korp
xtones:korp:3, Korp
xtones:korp:4, Korp
xtones:korp:5, Korp
xtones:korp:6, Korp
xtones:korp:7, Korp
xtones:korp:8, Korp
xtones:korp:9, Korp
xtones:korp:10, Korp
xtones:korp:11, Korp
xtones:korp:12, Korp
xtones:korp:13, Korp
xtones:korp:14, Korp
xtones:korp:15, Korp
xtones:kryp:0, Kryp
xtones:kryp:1, Kryp
xtones:kryp:2, Kryp
xtones:kryp:3, Kryp
xtones:kryp:4, Kryp
xtones:kryp:5, Kryp
xtones:kryp:6, Kryp
xtones:kryp:7, Kryp
xtones:kryp:8, Kryp
xtones:kryp:9, Kryp
xtones:kryp:10, Kryp
xtones:kryp:11, Kryp
xtones:kryp:12, Kryp
xtones:kryp:13, Kryp
xtones:kryp:14, Kryp
xtones:kryp:15, Kryp
xtones:lair:0, Lair
xtones:lair:1, Lair
xtones:lair:2, Lair
xtones:lair:3, Lair
xtones:lair:4, Lair
xtones:lair:5, Lair
xtones:lair:6, Lair
xtones:lair:7, Lair
xtones:lair:8, Lair
xtones:lair:9, Lair
xtones:lair:10, Lair
xtones:lair:11, Lair
xtones:lair:12, Lair
xtones:lair:13, Lair
xtones:lair:14, Lair
xtones:lair:15, Lair
xtones:lave:0, Lave
xtones:lave:1, Lave
xtones:lave:2, Lave
xtones:lave:3, Lave
xtones:lave:4, Lave
xtones:lave:5, Lave
xtones:lave:6, Lave
xtones:lave:7, Lave
xtones:lave:8, Lave
xtones:lave:9, Lave
xtones:lave:10, Lave
xtones:lave:11, Lave
xtones:lave:12, Lave
xtones:lave:13, Lave
xtones:lave:14, Lave
xtones:lave:15, Lave
xtones:mint:0, Mint
xtones:mint:1, Mint
xtones:mint:2, Mint
xtones:mint:3, Mint
xtones:mint:4, Mint
xtones:mint:5, Mint
xtones:mint:6, Mint
xtones:mint:7, Mint
xtones:mint:8, Mint
xtones:mint:9, Mint
xtones:mint:10, Mint
xtones:mint:11, Mint
xtones:mint:12, Mint
xtones:mint:13, Mint
xtones:mint:14, Mint
xtones:mint:15, Mint
xtones:myst:0, Myst
xtones:myst:1, Myst
xtones:myst:2, Myst
xtones:myst:3, Myst
xtones:myst:4, Myst
xtones:myst:5, Myst
xtones:myst:6, Myst
xtones:myst:7, Myst
xtones:myst:8, Myst
xtones:myst:9, Myst
xtones:myst:10, Myst
xtones:myst:11, Myst
xtones:myst:12, Myst
xtones:myst:13, Myst
xtones:myst:14, Myst
xtones:myst:15, Myst
xtones:reds:0, Reds
xtones:reds:1, Reds
xtones:reds:2, Reds
xtones:reds:3, Reds
xtones:reds:4, Reds
xtones:reds:5, Reds
xtones:reds:6, Reds
xtones:reds:7, Reds
xtones:reds:8, Reds
xtones:reds:9, Reds
xtones:reds:10, Reds
xtones:reds:11, Reds
xtones:reds:12, Reds
xtones:reds:13, Reds
xtones:reds:14, Reds
xtones:reds:15, Reds
xtones:reed:0, Reed
xtones:reed:1, Reed
xtones:reed:2, Reed
xtones:reed:3, Reed
xtones:reed:4, Reed
xtones:reed:5, Reed
xtones:reed:6, Reed
xtones:reed:7, Reed
xtones:reed:8, Reed
xtones:reed:9, Reed
xtones:reed:10, Reed
xtones:reed:11, Reed
xtones:reed:12, Reed
xtones:reed:13, Reed
xtones:reed:14, Reed
xtones:reed:15, Reed
xtones:roen:0, Roen
xtones:roen:1, Roen
xtones:roen:2, Roen
xtones:roen:3, Roen
xtones:roen:4, Roen
xtones:roen:5, Roen
xtones:roen:6, Roen
xtones:roen:7, Roen
xtones:roen:8, Roen
xtones:roen:9, Roen
xtones:roen:10, Roen
xtones:roen:11, Roen
xtones:roen:12, Roen
xtones:roen:13, Roen
xtones:roen:14, Roen
xtones:roen:15, Roen
xtones:sols:0, Sols
xtones:sols:1, Sols
xtones:sols:2, Sols
xtones:sols:3, Sols
xtones:sols:4, Sols
xtones:sols:5, Sols
xtones:sols:6, Sols
xtones:sols:7, Sols
xtones:sols:8, Sols
xtones:sols:9, Sols
xtones:sols:10, Sols
xtones:sols:11, Sols
xtones:sols:12, Sols
xtones:sols:13, Sols
xtones:sols:14, Sols
xtones:sols:15, Sols
xtones:sync:0, Sync
xtones:sync:1, Sync
xtones:sync:2, Sync
xtones:sync:3, Sync
xtones:sync:4, Sync
xtones:sync:5, Sync
xtones:sync:6, Sync
xtones:sync:7, Sync
xtones:sync:8, Sync
xtones:sync:9, Sync
xtones:sync:10, Sync
xtones:sync:11, Sync
xtones:sync:12, Sync
xtones:sync:13, Sync
xtones:sync:14, Sync
xtones:sync:15, Sync
xtones:tank:0, Tank
xtones:tank:1, Tank
xtones:tank:2, Tank
xtones:tank:3, Tank
xtones:tank:4, Tank
xtones:tank:5, Tank
xtones:tank:6, Tank
xtones:tank:7, Tank
xtones:tank:8, Tank
xtones:tank:9, Tank
xtones:tank:10, Tank
xtones:tank:11, Tank
xtones:tank:12, Tank
xtones:tank:13, Tank
xtones:tank:14, Tank
xtones:tank:15, Tank
xtones:vect:0, Vect
xtones:vect:1, Vect
xtones:vect:2, Vect
xtones:vect:3, Vect
xtones:vect:4, Vect
xtones:vect:5, Vect
xtones:vect:6, Vect
xtones:vect:7, Vect
xtones:vect:8, Vect
xtones:vect:9, Vect
xtones:vect:10, Vect
xtones:vect:11, Vect
xtones:vect:12, Vect
xtones:vect:13, Vect
xtones:vect:14, Vect
xtones:vect:15, Vect
xtones:vena:0, Vena
xtones:vena:1, Vena
xtones:vena:2, Vena
xtones:vena:3, Vena
xtones:vena:4, Vena
xtones:vena:5, Vena
xtones:vena:6, Vena
xtones:vena:7, Vena
xtones:vena:8, Vena
xtones:vena:9, Vena
xtones:vena:10, Vena
xtones:vena:11, Vena
xtones:vena:12, Vena
xtones:vena:13, Vena
xtones:vena:14, Vena
xtones:vena:15, Vena
xtones:zane:0, Zane
xtones:zane:1, Zane
xtones:zane:2, Zane
xtones:zane:3, Zane
xtones:zane:4, Zane
xtones:zane:5, Zane
xtones:zane:6, Zane
xtones:zane:7, Zane
xtones:zane:8, Zane
xtones:zane:9, Zane
xtones:zane:10, Zane
xtones:zane:11, Zane
xtones:zane:12, Zane
xtones:zane:13, Zane
xtones:zane:14, Zane
xtones:zane:15, Zane
xtones:zech:0, Zech
xtones:zech:1, Zech
xtones:zech:2, Zech
xtones:zech:3, Zech
xtones:zech:4, Zech
xtones:zech:5, Zech
xtones:zech:6, Zech
xtones:zech:7, Zech
xtones:zech:8, Zech
xtones:zech:9, Zech
xtones:zech:10, Zech
xtones:zech:11, Zech
xtones:zech:12, Zech
xtones:zech:13, Zech
xtones:zech:14, Zech
xtones:zech:15, Zech
xtones:zest:0, Zest
xtones:zest:1, Zest
xtones:zest:2, Zest
xtones:zest:3, Zest
xtones:zest:4, Zest
xtones:zest:5, Zest
xtones:zest:6, Zest
xtones:zest:7, Zest
xtones:zest:8, Zest
xtones:zest:9, Zest
xtones:zest:10, Zest
xtones:zest:11, Zest
xtones:zest:12, Zest
xtones:zest:13, Zest
xtones:zest:14, Zest
xtones:zest:15, Zest
xtones:zeta:0, Zeta
xtones:zeta:1, Zeta
xtones:zeta:2, Zeta
xtones:zeta:3, Zeta
xtones:zeta:4, Zeta
xtones:zeta:5, Zeta
xtones:zeta:6, Zeta
xtones:zeta:7, Zeta
xtones:zeta:8, Zeta
xtones:zeta:9, Zeta
xtones:zeta:10, Zeta
xtones:zeta:11, Zeta
xtones:zeta:12, Zeta
xtones:zeta:13, Zeta
xtones:zeta:14, Zeta
xtones:zeta:15, Zeta
xtones:zion:0, Zion
xtones:zion:1, Zion
xtones:zion:2, Zion
xtones:zion:3, Zion
xtones:zion:4, Zion
xtones:zion:5, Zion
xtones:zion:6, Zion
xtones:zion:7, Zion
xtones:zion:8, Zion
xtones:zion:9, Zion
xtones:zion:10, Zion
xtones:zion:11, Zion
xtones:zion:12, Zion
xtones:zion:13, Zion
xtones:zion:14, Zion
xtones:zion:15, Zion
xtones:zkul:0, Zkul
xtones:zkul:1, Zkul
xtones:zkul:2, Zkul
xtones:zkul:3, Zkul
xtones:zkul:4, Zkul
xtones:zkul:5, Zkul
xtones:zkul:6, Zkul
xtones:zkul:7, Zkul
xtones:zkul:8, Zkul
xtones:zkul:9, Zkul
xtones:zkul:10, Zkul
xtones:zkul:11, Zkul
xtones:zkul:12, Zkul
xtones:zkul:13, Zkul
xtones:zkul:14, Zkul
xtones:zkul:15, Zkul
xtones:zoea:0, Zoea
xtones:zoea:1, Zoea
xtones:zoea:2, Zoea
xtones:zoea:3, Zoea
xtones:zoea:4, Zoea
xtones:zoea:5, Zoea
xtones:zoea:6, Zoea
xtones:zoea:7, Zoea
xtones:zoea:8, Zoea
xtones:zoea:9, Zoea
xtones:zoea:10, Zoea
xtones:zoea:11, Zoea
xtones:zoea:12, Zoea
xtones:zoea:13, Zoea
xtones:zoea:14, Zoea
xtones:zoea:15, Zoea
xtones:zome:0, Zome
xtones:zome:1, Zome
xtones:zome:2, Zome
xtones:zome:3, Zome
xtones:zome:4, Zome
xtones:zome:5, Zome
xtones:zome:6, Zome
xtones:zome:7, Zome
xtones:zome:8, Zome
xtones:zome:9, Zome
xtones:zome:10, Zome
xtones:zome:11, Zome
xtones:zome:12, Zome
xtones:zome:13, Zome
xtones:zome:14, Zome
xtones:zome:15, Zome
xtones:zone:0, Zone
xtones:zone:1, Zone
xtones:zone:2, Zone
xtones:zone:3, Zone
xtones:zone:4, Zone
xtones:zone:5, Zone
xtones:zone:6, Zone
xtones:zone:7, Zone
xtones:zone:8, Zone
xtones:zone:9, Zone
xtones:zone:10, Zone
xtones:zone:11, Zone
xtones:zone:12, Zone
xtones:zone:13, Zone
xtones:zone:14, Zone
xtones:zone:15, Zone
xtones:zorg:0, Zorg
xtones:zorg:1, Zorg
xtones:zorg:2, Zorg
xtones:zorg:3, Zorg
xtones:zorg:4, Zorg
xtones:zorg:5, Zorg
xtones:zorg:6, Zorg
xtones:zorg:7, Zorg
xtones:zorg:8, Zorg
xtones:zorg:9, Zorg
xtones:zorg:10, Zorg
xtones:zorg:11, Zorg
xtones:zorg:12, Zorg
xtones:zorg:13, Zorg
xtones:zorg:14, Zorg
xtones:zorg:15, Zorg
xtones:ztyl:0, Ztyl
xtones:ztyl:1, Ztyl
xtones:ztyl:2, Ztyl
xtones:ztyl:3, Ztyl
xtones:ztyl:4, Ztyl
xtones:ztyl:5, Ztyl
xtones:ztyl:6, Ztyl
xtones:ztyl:7, Ztyl
xtones:ztyl:8, Ztyl
xtones:ztyl:9, Ztyl
xtones:ztyl:10, Ztyl
xtones:ztyl:11, Ztyl
xtones:ztyl:12, Ztyl
xtones:ztyl:13, Ztyl
xtones:ztyl:14, Ztyl
xtones:ztyl:15, Ztyl
xtones:zyth:0, Zyth
xtones:zyth:1, Zyth
xtones:zyth:2, Zyth
xtones:zyth:3, Zyth
xtones:zyth:4, Zyth
xtones:zyth:5, Zyth
xtones:zyth:6, Zyth
xtones:zyth:7, Zyth
xtones:zyth:8, Zyth
xtones:zyth:9, Zyth
xtones:zyth:10, Zyth
xtones:zyth:11, Zyth
xtones:zyth:12, Zyth
xtones:zyth:13, Zyth
xtones:zyth:14, Zyth
xtones:zyth:15, Zyth
actuallyadditions:magnet_ring_bauble:0, Ring of Magnetizing
actuallyadditions:magnet_ring_bauble:0, Ring of Magnetizing
actuallyadditions:potion_ring_advanced_bauble:0, Advanced Ring of Speed
actuallyadditions:potion_ring_advanced_bauble:0, Advanced Ring of Speed
actuallyadditions:potion_ring_advanced_bauble:1, Advanced Ring of Haste
actuallyadditions:potion_ring_advanced_bauble:1, Advanced Ring of Haste
actuallyadditions:potion_ring_advanced_bauble:2, Advanced Ring of Strength
actuallyadditions:potion_ring_advanced_bauble:2, Advanced Ring of Strength
actuallyadditions:potion_ring_advanced_bauble:3, Advanced Ring of Jump Boost
actuallyadditions:potion_ring_advanced_bauble:3, Advanced Ring of Jump Boost
actuallyadditions:potion_ring_advanced_bauble:4, Advanced Ring of Regeneration
actuallyadditions:potion_ring_advanced_bauble:4, Advanced Ring of Regeneration
actuallyadditions:potion_ring_advanced_bauble:5, Advanced Ring of Resistance
actuallyadditions:potion_ring_advanced_bauble:5, Advanced Ring of Resistance
actuallyadditions:potion_ring_advanced_bauble:6, Advanced Ring of Fire Resistance
actuallyadditions:potion_ring_advanced_bauble:6, Advanced Ring of Fire Resistance
actuallyadditions:potion_ring_advanced_bauble:7, Advanced Ring of Water Breathing
actuallyadditions:potion_ring_advanced_bauble:7, Advanced Ring of Water Breathing
actuallyadditions:potion_ring_advanced_bauble:8, Advanced Ring of Invisibility
actuallyadditions:potion_ring_advanced_bauble:8, Advanced Ring of Invisibility
actuallyadditions:potion_ring_advanced_bauble:9, Advanced Ring of Night Vision
actuallyadditions:potion_ring_advanced_bauble:9, Advanced Ring of Night Vision
actuallyadditions:battery_bauble:0, Single Battery
actuallyadditions:battery_bauble:0, Single Battery
actuallyadditions:battery_double_bauble:0, Double Battery
actuallyadditions:battery_double_bauble:0, Double Battery
actuallyadditions:battery_triple_bauble:0, Triple Battery
actuallyadditions:battery_triple_bauble:0, Triple Battery
actuallyadditions:battery_quadruple_bauble:0, Quadruple Battery
actuallyadditions:battery_quadruple_bauble:0, Quadruple Battery
actuallyadditions:battery_quintuple_bauble:0, Quintuple Battery
actuallyadditions:battery_quintuple_bauble:0, Quintuple Battery
actuallyadditions:block_canola_oil, Canola Oil
actuallyadditions:block_refined_canola_oil, Refined Canola Oil
actuallyadditions:block_crystal_oil, Crystallized Oil
actuallyadditions:block_empowered_oil, Empowered Oil
actuallyadditions:block_crystal_cluster_redstone, Red Crystal Cluster
actuallyadditions:block_crystal_cluster_lapis, Blue Crystal Cluster
actuallyadditions:block_crystal_cluster_diamond, Light Blue Crystal Cluster
actuallyadditions:block_crystal_cluster_coal, Black Crystal Cluster
actuallyadditions:block_crystal_cluster_emerald, Green Crystal Cluster
actuallyadditions:block_crystal_cluster_iron, White Crystal Cluster
actuallyadditions:block_battery_box, Battery Box
actuallyadditions:block_item_viewer_hopping, Hopping Item Interface
actuallyadditions:block_farmer, Farmer
actuallyadditions:block_bio_reactor, Bio Reactor
actuallyadditions:block_empowerer, Empowerer
actuallyadditions:block_tiny_torch, Tiny Torch
actuallyadditions:block_shock_suppressor, Shock Absorber
actuallyadditions:block_display_stand, Display Stand
actuallyadditions:block_player_interface, Player Interface
actuallyadditions:block_item_viewer, Item Interface
actuallyadditions:block_firework_box, Firework Box
actuallyadditions:block_miner, Vertical Digger
actuallyadditions:block_atomic_reconstructor, Atomic Reconstructor
actuallyadditions:block_crystal:0, Restonia Crystal Block
actuallyadditions:block_crystal:1, Palis Crystal Block
actuallyadditions:block_crystal:2, Diamatine Crystal Block
actuallyadditions:block_crystal:3, Void Crystal Block
actuallyadditions:block_crystal:4, Emeradic Crystal Block
actuallyadditions:block_crystal:5, Enori Crystal Block
actuallyadditions:block_crystal_empowered:0, Empowered Restonia Crystal Block
actuallyadditions:block_crystal_empowered:1, Empowered Palis Crystal Block
actuallyadditions:block_crystal_empowered:2, Empowered Diamatine Crystal Block
actuallyadditions:block_crystal_empowered:3, Empowered Void Crystal Block
actuallyadditions:block_crystal_empowered:4, Empowered Emeradic Crystal Block
